dataset,nrows,ncols,run,seed,i_5CV_logloss,p_5CV_logloss,i_TST_logloss,p_TST_logloss,i_geo_complexity,p_geo_complexity,i_nfs_complexity,p_nfs_complexity,i_H_total,i_H_active,i_C_inconsistentes,i_k_promedio_activas,p_H_total,p_H_active,p_C_inconsistentes,p_k_promedio_activas,i_best_model,p_best_model,i_d,p_d,i_l,p_l,i_f,p_f,i_tree_nfs,p_tree_nfs,i_tree_used_fs,p_tree_used_fs,i_selected_fs,p_selected_fs
churn.csv,5000,34,11,13574,0.205017,0.204529,0.170579,0.167717,2.9454545454545453,3.8909090909090907,18,11.0,2,2,11,13.5,3,3,9,8.333333333333334,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=3,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,18,11,"['state' 'account_length' 'area_code_415' 'international_plan_0'
 'international_plan_1' 'voice_mail_plan_0' 'number_vmail_messages'
 'total_day_minutes' 'total_day_calls' 'total_eve_charge'
 'total_night_charge' 'total_intl_minutes'
 'number_customer_service_calls_0' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_1' 'total_day_charge'
 'total_eve_minutes' 'total_night_charge' 'total_intl_minutes'
 'number_customer_service_calls_2' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7']","['state' 'account_length' 'area_code_415' 'international_plan_0'
 'international_plan_1' 'voice_mail_plan_0' 'number_vmail_messages'
 'total_day_minutes' 'total_day_calls' 'total_eve_charge'
 'total_night_charge' 'total_intl_minutes'
 'number_customer_service_calls_0' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_1' 'total_day_charge'
 'total_eve_minutes' 'total_night_charge' 'total_intl_minutes'
 'number_customer_service_calls_2' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7']"
kc1.csv,2109,22,12,14808,0.342438,0.34545,0.37212,0.374669,1.2666666666666666,1.1333333333333333,14,7.0,1,1,0,10.0,1,1,0,5.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,14,7,"['v(g)' 'iv(g)' 'n' 'v' 'l' 'd' 'i' 'e' 'b' 't' 'lOComment' 'lOBlank'
 'locCodeAndComment' 'total_Opnd']",['v' 'd' 'i' 'b' 't' 'locCodeAndComment' 'total_Opnd'],"['v(g)' 'iv(g)' 'n' 'v' 'l' 'd' 'i' 'e' 'b' 't' 'lOComment' 'lOBlank'
 'locCodeAndComment' 'total_Opnd']",['v' 'd' 'i' 'b' 't' 'locCodeAndComment' 'total_Opnd']
Contaminant.csv,2400,31,12,14808,0.239204,0.149599,0.256347,0.190752,3.013333333333333,24.699999999999996,20,20.0,2,2,7,15.0,15,15,19,15.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.39865490927837177,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,20,20,"['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's26' 's31' 's35' 's36' 's42'
 's51' 's52' 's53' 's56' 's61' 's63' 's64' 's65']","['s12' 's13' 's15' 's21' 's23' 's35' 's36' 's41' 's42' 's43' 's45' 's51'
 's53' 's54' 's56' 's61' 's62' 's63' 's64' 's65']","['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's26' 's31' 's35' 's36' 's42'
 's51' 's52' 's53' 's56' 's61' 's63' 's64' 's65']","['s12' 's13' 's15' 's21' 's23' 's35' 's36' 's41' 's42' 's43' 's45' 's51'
 's53' 's54' 's56' 's61' 's62' 's63' 's64' 's65']"
churn.csv,5000,34,12,14808,0.173122,0.15873,0.155646,0.140667,13.66060606060606,17.72727272727273,18,12.0,9,9,16,12.88888888888889,13,13,12,9.0,"MLPClassifier(activation='logistic', alpha=1.2052231666790925,
              hidden_layer_sizes=9, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.6078417707997741,
              hidden_layer_sizes=13, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,18,12,"['international_plan_0' 'international_plan_1' 'voice_mail_plan_0'
 'total_day_charge' 'total_eve_minutes' 'total_eve_charge'
 'total_night_calls' 'total_night_charge' 'total_intl_minutes'
 'total_intl_calls' 'total_intl_charge' 'number_customer_service_calls_1'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_7'
 'number_customer_service_calls_8' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_1' 'total_day_minutes'
 'total_day_charge' 'total_eve_minutes' 'total_night_minutes'
 'total_intl_minutes' 'total_intl_calls' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7']","['international_plan_0' 'international_plan_1' 'voice_mail_plan_0'
 'total_day_charge' 'total_eve_minutes' 'total_eve_charge'
 'total_night_calls' 'total_night_charge' 'total_intl_minutes'
 'total_intl_calls' 'total_intl_charge' 'number_customer_service_calls_1'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_7'
 'number_customer_service_calls_8' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_1' 'total_day_minutes'
 'total_day_charge' 'total_eve_minutes' 'total_night_minutes'
 'total_intl_minutes' 'total_intl_calls' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7']"
kc1.csv,2109,22,13,16042,0.337621,0.336717,0.38534,0.369505,3.7714285714285714,5.9523809523809526,6,4.0,3,3,4,4.333333333333333,5,5,4,3.0,"MLPClassifier(activation='logistic', alpha=0.07865215515921146,
              hidden_layer_sizes=3, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.28767409160357416,
              hidden_layer_sizes=5, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,6,4,['loc' 'iv(g)' 't' 'total_Op' 'total_Opnd' 'branchCount'],['loc' 'i' 'total_Opnd' 'branchCount'],['loc' 'iv(g)' 't' 'total_Op' 'total_Opnd' 'branchCount'],['loc' 'i' 'total_Opnd' 'branchCount']
ringnorm.csv,7400,21,11,13574,0.149794,0.211434,0.166175,0.204864,27.0,16.5,16,10.0,15,15,16,12.0,12,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=1.1900718645320818,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=12,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,16,10,"['V1' 'V2' 'V3' 'V5' 'V6' 'V7' 'V9' 'V10' 'V13' 'V14' 'V15' 'V16' 'V17'
 'V18' 'V19' 'V20']",['V1' 'V2' 'V3' 'V4' 'V7' 'V9' 'V13' 'V16' 'V18' 'V19'],"['V1' 'V2' 'V3' 'V5' 'V6' 'V7' 'V9' 'V10' 'V13' 'V14' 'V15' 'V16' 'V17'
 'V18' 'V19' 'V20']",['V1' 'V2' 'V3' 'V4' 'V7' 'V9' 'V13' 'V16' 'V18' 'V19']
churn.csv,5000,34,13,16042,0.202818,0.161707,0.203966,0.140241,2.9454545454545453,14.333333333333336,18,10.0,2,2,11,13.5,11,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.8736999379833339,
              hidden_layer_sizes=11, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,18,10,"['state' 'account_length' 'area_code_415' 'international_plan_1'
 'voice_mail_plan_0' 'voice_mail_plan_1' 'total_day_charge'
 'total_eve_charge' 'total_night_calls' 'total_night_charge'
 'total_intl_charge' 'number_customer_service_calls_0'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_7'
 'number_customer_service_calls_8' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_0' 'total_day_charge'
 'total_eve_charge' 'total_night_charge' 'total_intl_minutes'
 'total_intl_calls' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6']","['state' 'account_length' 'area_code_415' 'international_plan_1'
 'voice_mail_plan_0' 'voice_mail_plan_1' 'total_day_charge'
 'total_eve_charge' 'total_night_calls' 'total_night_charge'
 'total_intl_charge' 'number_customer_service_calls_0'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_7'
 'number_customer_service_calls_8' 'number_customer_service_calls_9']","['international_plan_1' 'voice_mail_plan_0' 'total_day_charge'
 'total_eve_charge' 'total_night_charge' 'total_intl_minutes'
 'total_intl_calls' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6']"
Contaminant.csv,2400,31,13,16042,0.159324,0.161333,0.17952,0.179316,22.0,24.453333333333333,25,23.0,12,12,22,18.75,14,14,22,17.214285714285715,"MLPClassifier(activation='logistic', alpha=0.4156619380990082,
              hidden_layer_sizes=12, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.5342282371174115,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,25,23,"['s12' 's13' 's15' 's21' 's23' 's24' 's25' 's31' 's34' 's35' 's36' 's41'
 's42' 's43' 's45' 's51' 's52' 's53' 's54' 's56' 's61' 's62' 's63' 's64'
 's65']","['s12' 's13' 's15' 's21' 's23' 's24' 's31' 's32' 's35' 's36' 's41' 's42'
 's45' 's46' 's51' 's52' 's53' 's56' 's61' 's62' 's63' 's64' 's65']","['s12' 's13' 's15' 's21' 's23' 's24' 's25' 's31' 's34' 's35' 's36' 's41'
 's42' 's43' 's45' 's51' 's52' 's53' 's54' 's56' 's61' 's62' 's63' 's64'
 's65']","['s12' 's13' 's15' 's21' 's23' 's24' 's31' 's32' 's35' 's36' 's41' 's42'
 's45' 's46' 's51' 's52' 's53' 's56' 's61' 's62' 's63' 's64' 's65']"
kc1.csv,2109,22,14,17276,0.345557,0.345249,0.342657,0.346803,2.5142857142857142,9.0,9,6.0,2,2,1,6.5,7,7,5,4.428571428571429,"MLPClassifier(activation='logistic', alpha=0.0990247922646153,
              hidden_layer_sizes=2, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.5011200808516003,
              hidden_layer_sizes=7, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,9,6,['loc' 'v(g)' 'n' 'v' 'd' 'b' 'lOCode' 'locCodeAndComment' 'branchCount'],['loc' 'iv(g)' 'd' 'locCodeAndComment' 'uniq_Opnd' 'branchCount'],['loc' 'v(g)' 'n' 'v' 'd' 'b' 'lOCode' 'locCodeAndComment' 'branchCount'],['loc' 'iv(g)' 'd' 'locCodeAndComment' 'uniq_Opnd' 'branchCount']
ringnorm.csv,7400,21,12,14808,0.215527,0.214681,0.243644,0.217106,15.0,16.5,10,10.0,10,10,10,7.5,12,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=10,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=12,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,10,10,['V1' 'V3' 'V5' 'V6' 'V11' 'V12' 'V13' 'V18' 'V19' 'V20'],['V1' 'V2' 'V3' 'V4' 'V7' 'V8' 'V14' 'V16' 'V18' 'V19'],['V1' 'V3' 'V5' 'V6' 'V11' 'V12' 'V13' 'V18' 'V19' 'V20'],['V1' 'V2' 'V3' 'V4' 'V7' 'V8' 'V14' 'V16' 'V18' 'V19']
ringnorm.csv,7400,21,13,16042,0.150559,0.221541,0.152646,0.214621,30.0,16.5,20,10.0,15,15,20,15.0,11,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=1.2066393648527216,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=11,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,20,10,"['V1' 'V2' 'V3' 'V4' 'V5' 'V6' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13'
 'V14' 'V15' 'V16' 'V17' 'V18' 'V19' 'V20']",['V1' 'V2' 'V4' 'V7' 'V8' 'V9' 'V15' 'V17' 'V18' 'V20'],"['V1' 'V2' 'V3' 'V4' 'V5' 'V6' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13'
 'V14' 'V15' 'V16' 'V17' 'V18' 'V19' 'V20']",['V1' 'V2' 'V4' 'V7' 'V8' 'V9' 'V15' 'V17' 'V18' 'V20']
churn.csv,5000,34,14,17276,0.209765,0.203286,0.213029,0.195871,2.9454545454545453,2.5090909090909093,18,9.0,2,2,12,13.5,2,2,5,6.5,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,18,9,"['account_length' 'area_code_408' 'area_code_415' 'international_plan_0'
 'international_plan_1' 'voice_mail_plan_1' 'number_vmail_messages'
 'total_day_charge' 'total_eve_minutes' 'total_night_minutes'
 'total_intl_charge' 'number_customer_service_calls_0'
 'number_customer_service_calls_1' 'number_customer_service_calls_2'
 'number_customer_service_calls_3' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_8']","['international_plan_0' 'international_plan_1' 'voice_mail_plan_1'
 'total_day_minutes' 'total_eve_charge' 'total_night_minutes'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5']","['account_length' 'area_code_408' 'area_code_415' 'international_plan_0'
 'international_plan_1' 'voice_mail_plan_1' 'number_vmail_messages'
 'total_day_charge' 'total_eve_minutes' 'total_night_minutes'
 'total_intl_charge' 'number_customer_service_calls_0'
 'number_customer_service_calls_1' 'number_customer_service_calls_2'
 'number_customer_service_calls_3' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_8']","['international_plan_0' 'international_plan_1' 'voice_mail_plan_1'
 'total_day_minutes' 'total_eve_charge' 'total_night_minutes'
 'total_intl_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5']"
kc1.csv,2109,22,15,18510,0.336415,0.34095,0.360726,0.37068,2.4190476190476193,1.1142857142857143,8,6.0,2,2,1,6.0,1,1,0,4.0,"MLPClassifier(activation='logistic', alpha=0.2667871788505514,
              hidden_layer_sizes=2, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1.0000000000000004e-05,
              hidden_layer_sizes=1, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,8,6,['loc' 'v(g)' 'ev(g)' 'd' 'b' 'locCodeAndComment' 'uniq_Opnd' 'total_Op'],['v(g)' 'iv(g)' 'l' 'd' 'locCodeAndComment' 'uniq_Opnd'],['loc' 'v(g)' 'ev(g)' 'd' 'b' 'locCodeAndComment' 'uniq_Opnd' 'total_Op'],['v(g)' 'iv(g)' 'l' 'd' 'locCodeAndComment' 'uniq_Opnd']
Contaminant.csv,2400,31,14,17276,0.156299,0.153063,0.159862,0.170106,23.14,24.453333333333333,24,23.0,13,13,23,18.0,14,14,22,17.214285714285715,"MLPClassifier(activation='logistic', alpha=0.38445783115443755,
              hidden_layer_sizes=13, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.36259477531338635,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,24,23,"['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's24' 's31' 's35' 's36' 's41'
 's42' 's43' 's45' 's46' 's51' 's52' 's54' 's56' 's61' 's62' 's64' 's65']","['s12' 's13' 's14' 's15' 's21' 's23' 's24' 's25' 's26' 's31' 's34' 's35'
 's36' 's41' 's42' 's45' 's46' 's51' 's53' 's54' 's56' 's61' 's64']","['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's24' 's31' 's35' 's36' 's41'
 's42' 's43' 's45' 's46' 's51' 's52' 's54' 's56' 's61' 's62' 's64' 's65']","['s12' 's13' 's14' 's15' 's21' 's23' 's24' 's25' 's26' 's31' 's34' 's35'
 's36' 's41' 's42' 's45' 's46' 's51' 's53' 's54' 's56' 's61' 's64']"
churn.csv,5000,34,15,18510,0.204889,0.203627,0.215896,0.202914,2.909090909090909,2.5575757575757576,18,11.0,2,2,7,13.5,2,2,6,8.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,18,11,"['state' 'account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'total_day_minutes' 'total_day_charge'
 'total_eve_minutes' 'total_eve_charge' 'total_night_minutes'
 'total_intl_minutes' 'number_customer_service_calls_1'
 'number_customer_service_calls_2' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_8']","['state' 'international_plan_0' 'number_vmail_messages'
 'total_day_minutes' 'total_eve_charge' 'total_night_minutes'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_7'
 'number_customer_service_calls_9']","['state' 'account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'total_day_minutes' 'total_day_charge'
 'total_eve_minutes' 'total_eve_charge' 'total_night_minutes'
 'total_intl_minutes' 'number_customer_service_calls_1'
 'number_customer_service_calls_2' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_8']","['state' 'international_plan_0' 'number_vmail_messages'
 'total_day_minutes' 'total_eve_charge' 'total_night_minutes'
 'number_customer_service_calls_4' 'number_customer_service_calls_5'
 'number_customer_service_calls_6' 'number_customer_service_calls_7'
 'number_customer_service_calls_9']"
Contaminant.csv,2400,31,15,18510,0.165725,0.178168,0.156661,0.193103,19.94666666666667,20.8,25,22.0,11,11,24,18.727272727272727,12,12,21,16.5,"MLPClassifier(activation='logistic', alpha=0.4861944214456405,
              hidden_layer_sizes=11, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.3619760128273116,
              hidden_layer_sizes=12, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,25,22,"['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's25' 's31' 's35' 's36' 's41'
 's42' 's43' 's45' 's46' 's51' 's53' 's54' 's56' 's61' 's62' 's63' 's64'
 's65']","['s12' 's13' 's15' 's16' 's21' 's23' 's24' 's26' 's31' 's35' 's41' 's42'
 's43' 's45' 's51' 's53' 's54' 's56' 's61' 's62' 's63' 's64']","['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's25' 's31' 's35' 's36' 's41'
 's42' 's43' 's45' 's46' 's51' 's53' 's54' 's56' 's61' 's62' 's63' 's64'
 's65']","['s12' 's13' 's15' 's16' 's21' 's23' 's24' 's26' 's31' 's35' 's41' 's42'
 's43' 's45' 's51' 's53' 's54' 's56' 's61' 's62' 's63' 's64']"
ringnorm.csv,7400,21,14,17276,0.147857,0.216189,0.147967,0.202958,27.75,16.5,17,10.0,15,15,17,12.733333333333333,11,11,10,7.454545454545454,"MLPClassifier(activation='logistic', alpha=1.3226104042230524,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=11,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,17,10,"['V1' 'V2' 'V4' 'V5' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']",['V1' 'V4' 'V6' 'V7' 'V8' 'V9' 'V13' 'V15' 'V17' 'V18'],"['V1' 'V2' 'V4' 'V5' 'V7' 'V8' 'V9' 'V10' 'V11' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']",['V1' 'V4' 'V6' 'V7' 'V8' 'V9' 'V13' 'V15' 'V17' 'V18']
kc1.csv,2109,22,16,19744,0.349733,0.347218,0.338957,0.326411,1.1333333333333333,8.857142857142856,7,10.0,1,1,0,5.0,6,6,9,7.5,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.5745930075484577,
              hidden_layer_sizes=6, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,7,10,['loc' 'v(g)' 'n' 'd' 'i' 'b' 'locCodeAndComment'],"['loc' 'v(g)' 'ev(g)' 'n' 'd' 'lOCode' 'locCodeAndComment' 'uniq_Op'
 'total_Opnd' 'branchCount']",['loc' 'v(g)' 'n' 'd' 'i' 'b' 'locCodeAndComment'],"['loc' 'v(g)' 'ev(g)' 'n' 'd' 'lOCode' 'locCodeAndComment' 'uniq_Op'
 'total_Opnd' 'branchCount']"
churn.csv,5000,34,16,19744,0.189288,0.194589,0.236307,0.198592,2.981818181818182,3.9818181818181824,18,12.0,2,2,11,13.5,3,3,9,9.0,"MLPClassifier(activation='logistic', alpha=1.0000000000000003e-05,
              hidden_layer_sizes=2, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=3,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,18,12,"['account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'number_vmail_messages' 'total_day_calls'
 'total_day_charge' 'total_eve_charge' 'total_night_charge'
 'total_intl_minutes' 'total_intl_calls' 'total_intl_charge'
 'number_customer_service_calls_0' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_0' 'total_day_minutes' 'total_eve_minutes'
 'total_night_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_1' 'number_vmail_messages' 'total_day_calls'
 'total_day_charge' 'total_eve_charge' 'total_night_charge'
 'total_intl_minutes' 'total_intl_calls' 'total_intl_charge'
 'number_customer_service_calls_0' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']","['account_length' 'international_plan_0' 'international_plan_1'
 'voice_mail_plan_0' 'total_day_minutes' 'total_eve_minutes'
 'total_night_charge' 'number_customer_service_calls_4'
 'number_customer_service_calls_5' 'number_customer_service_calls_6'
 'number_customer_service_calls_7' 'number_customer_service_calls_9']"
ringnorm.csv,7400,21,15,18510,0.145742,0.146717,0.153048,0.151223,27.0,27.75,16,17.0,15,15,16,12.0,15,15,17,12.733333333333333,"MLPClassifier(activation='logistic', alpha=1.2658709699787574,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1.3421650809132732,
              hidden_layer_sizes=15, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,16,17,"['V1' 'V2' 'V3' 'V4' 'V6' 'V7' 'V8' 'V9' 'V10' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18']","['V1' 'V2' 'V3' 'V4' 'V6' 'V7' 'V8' 'V9' 'V10' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']","['V1' 'V2' 'V3' 'V4' 'V6' 'V7' 'V8' 'V9' 'V10' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18']","['V1' 'V2' 'V3' 'V4' 'V6' 'V7' 'V8' 'V9' 'V10' 'V12' 'V13' 'V14' 'V15'
 'V16' 'V17' 'V18' 'V19']"
kc1.csv,2109,22,17,20978,0.353129,0.351614,0.344489,0.337127,1.1904761904761905,2.1904761904761907,10,2.0,1,1,0,7.0,2,2,1,1.5,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=1,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')",,,,,,,10,2,"['loc' 'v(g)' 'v' 'l' 'd' 'i' 'locCodeAndComment' 'uniq_Opnd' 'total_Op'
 'branchCount']",['lOCode' 'total_Opnd'],"['loc' 'v(g)' 'v' 'l' 'd' 'i' 'locCodeAndComment' 'uniq_Opnd' 'total_Op'
 'branchCount']",['lOCode' 'total_Opnd']
Contaminant.csv,2400,31,16,19744,0.239587,0.166014,0.238052,0.152519,2.973333333333333,23.05333333333333,20,20.0,2,2,7,15.0,14,14,19,15.0,"MLPClassifier(activation='logistic', alpha=1e-05, hidden_layer_sizes=2,
              max_iter=500, random_state=12345, solver='lbfgs')","MLPClassifier(activation='logistic', alpha=0.49316144716173993,
              hidden_layer_sizes=14, max_iter=500, random_state=12345,
              solver='lbfgs')",,,,,,,20,20,"['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's26' 's32' 's35' 's42' 's51'
 's52' 's53' 's54' 's56' 's61' 's62' 's63' 's65']","['s12' 's13' 's15' 's21' 's23' 's25' 's35' 's36' 's41' 's42' 's43' 's45'
 's51' 's53' 's56' 's61' 's62' 's63' 's64' 's65']","['s12' 's13' 's14' 's15' 's16' 's21' 's23' 's26' 's32' 's35' 's42' 's51'
 's52' 's53' 's54' 's56' 's61' 's62' 's63' 's65']","['s12' 's13' 's15' 's21' 's23' 's25' 's35' 's36' 's41' 's42' 's43' 's45'
 's51' 's53' 's56' 's61' 's62' 's63' 's64' 's65']"
